Start Time:  10-07-2025 10:28:52          Time Completed:  10-07-2025 11:20:37      Elapsed Time:  00:51:44
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\NE@citrato250613.txt
Plot File:     C:\IDEASVSM\LS_QC\NE@citrato250613.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\NE@citrato250613.dat

***DATA***

Field(G)	 Moment(emu)	
 1000.01 	 0.0187234 	
 2000.02 	 0.0207848 	
 3000.03 	 0.0217031 	
 4000 	 0.0222375 	
 5000.01 	 0.0225995 	
 6000 	 0.0228091 	
 7000.01 	 0.0229689 	
 8000.01 	 0.0230932 	
 9000.01 	 0.023202 	
 10000 	 0.0232879 	
 11000 	 0.0233481 	
 12000 	 0.023412 	
 13000 	 0.0234366 	
 14000 	 0.0234686 	
 15000 	 0.0234918 	
 16000 	 0.0235157 	
 17000 	 0.0235181 	
 18000 	 0.0235407 	
 19000 	 0.0235579 	

	
	
