Start Time:  25-06-2025 12:11:07          Time Completed:  25-06-2025 13:02:00      Elapsed Time:  00:50:52
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\NE@250609CC1.txt
Plot File:     C:\IDEASVSM\LS_QC\NE@250609CC1.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\NE@250609CC1.dat

***DATA***

Field(G)	 Moment(emu)	
-150 	-0.0101619 	
-159.997 	-0.0105081 	
-169.993 	-0.0108128 	
-179.999 	-0.0111181 	
-190.004 	-0.011399 	
-200.001 	-0.0116927 	
-250.004 	-0.0128694 	
-300.006 	-0.0138111 	
-350.006 	-0.0145563 	
-400.011 	-0.0151979 	
-449.995 	-0.0157412 	
-500.001 	-0.0162088 	
-549.999 	-0.0166749 	
-600.004 	-0.0170558 	
-650.007 	-0.0173777 	
-700.006 	-0.0176964 	
-750.005 	-0.0179632 	
-800.003 	-0.0182307 	
-850.003 	-0.0184868 	
-899.998 	-0.0187104 	
-949.996 	-0.0188914 	
-1000 	-0.0190694 	
-2000.01 	-0.0213787 	
-2999.99 	-0.0224725 	
-4000 	-0.0231233 	
-5000.02 	-0.023568 	
-6000 	-0.0238589 	
-7000.02 	-0.0240927 	
-8000.01 	-0.0243225 	
-9000 	-0.0245944 	
-10000 	-0.0246976 	
-11000 	-0.0249175 	
-12000 	-0.0249663 	
-13000 	-0.0251844 	
-14000 	-0.0251293 	
-15000 	-0.0252763 	
-16000 	-0.0253592 	
-17000 	-0.0253411 	
-18000 	-0.0254038 	
-19000 	-0.0256886 	
-18000 	-0.0256226 	
-17000 	-0.0255365 	
-16000 	-0.0254682 	
-15000 	-0.0254481 	
-14000 	-0.0253046 	
-13000 	-0.0252309 	
-12000 	-0.0252093 	
-11000 	-0.0250491 	
-9999.99 	-0.0249244 	
-9000 	-0.0247905 	
-7999.99 	-0.0245845 	
-6999.99 	-0.0243697 	
-5999.98 	-0.0240825 	
-5000.02 	-0.0237422 	
-3999.99 	-0.0232351 	
-2999.96 	-0.0224988 	
-1999.99 	-0.0213604 	
-999.992 	-0.0191435 	
-949.995 	-0.0189318 	
-899.999 	-0.0187117 	
-849.994 	-0.0184584 	
-799.991 	-0.0182297 	
-750 	-0.0179344 	
-699.987 	-0.0176751 	
-649.998 	-0.0173981 	
-600 	-0.0170636 	
-550 	-0.0166619 	
-500.003 	-0.0162765 	
-449.994 	-0.0157937 	
-400.002 	-0.0152205 	
-349.994 	-0.014565 	
-299.993 	-0.0137932 	
-249.998 	-0.0128645 	
-200.001 	-0.0117297 	
-190.003 	-0.0114716 	
-180 	-0.0111761 	
-170.004 	-0.0108674 	
-160.005 	-0.0105489 	
-150.001 	-0.010214 	
-139.999 	-0.00984341 	
-129.997 	-0.00946142 	
-120 	-0.0090407 	
-109.992 	-0.00858591 	
-100.001 	-0.00810105 	
-89.9985 	-0.00756461 	
-79.9957 	-0.0070187 	
-70.0012 	-0.00641052 	
-60.0023 	-0.00570467 	
-49.9941 	-0.00497393 	
-39.9979 	-0.00412594 	
-30.0019 	-0.00321424 	
-20.0012 	-0.00223829 	
-18.0014 	-0.00201053 	
-16.0039 	-0.00179353 	
-13.9991 	-0.00156025 	
-11.9947 	-0.00134879 	
-9.99729 	-0.00112852 	
-8.00212 	-0.000908136 	
-6.00041 	-0.00069044 	
-4.01071 	-0.000467347 	
-1.99716 	-0.000247193 	
 0.00203124 	-0.0000250165 	
 2.01428 	 0.000195005 	
 4.00244 	 0.000402777 	
 6.00307 	 0.000612476 	
 8.00412 	 0.000812719 	
 9.99408 	 0.00102625 	
 12.0033 	 0.00122809 	
 14.0055 	 0.00143882 	
 16.0104 	 0.00164691 	
 18.0069 	 0.00185026 	
 19.9945 	 0.00205544 	
 30.0045 	 0.00300307 	
 39.9902 	 0.00394467 	
 50.0067 	 0.00486147 	
 60.0082 	 0.00561945 	
 69.9981 	 0.00629184 	
 80.0043 	 0.0069376 	
 90.0011 	 0.00752118 	
 100.007 	 0.008056 	
 110.003 	 0.00854135 	
 120.007 	 0.0089994 	
 129.992 	 0.00940872 	
 140.009 	 0.0098131 	
 150.006 	 0.0101658 	
 160.005 	 0.0105186 	
 170 	 0.0108273 	
 180.003 	 0.0111393 	
 190.001 	 0.0114276 	
 199.999 	 0.0117048 	
 250.003 	 0.0128587 	
 300.002 	 0.0137884 	
 350 	 0.0145583 	
 399.994 	 0.0151825 	
 449.996 	 0.0157658 	
 499.998 	 0.0162561 	
 549.999 	 0.0166745 	
 600.003 	 0.0170544 	
 650.004 	 0.017385 	
 700 	 0.0176977 	
 749.996 	 0.0179611 	
 800.008 	 0.0182008 	
 850.002 	 0.0184498 	
 900.005 	 0.0186739 	
 950.011 	 0.0188968 	
 999.998 	 0.0190909 	
 2000.01 	 0.0214078 	
 3000.01 	 0.0224657 	
 4000 	 0.0231453 	
 5000.03 	 0.0235797 	
 5999.96 	 0.0238952 	
 7000.01 	 0.0241108 	
 8000 	 0.0243415 	
 9000 	 0.0245143 	
 9999.99 	 0.0247405 	
 11000 	 0.0248437 	
 12000 	 0.0249606 	
 13000 	 0.0251177 	
 14000 	 0.0251379 	
 15000 	 0.0252222 	
 16000 	 0.0253341 	
 17000 	 0.0254191 	
 18000 	 0.0255299 	
 19000 	 0.0257572 	

	
	
